1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,12,0,16,,0,0,0,0,0,,0,1,0,0,12,,0,,,,,0,10,0,,,,0,2,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,143,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,22,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,265,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,52,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,0,0,0,0,,,0,0,0,,0,1,0,,0,0,0,,,0,0,,551
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,5,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,266,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,281
0,0,0,,,0,0,0,17,,0,0,7,,,0,0,0,0,0,0,,0,0,0,0,0,,1,0,0,0,0,,0,,,,,0,3,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,6,0,2,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,1,0,,0,0,0,0,,0,0,2,,0,0,0,0,0,0,0,,,1,52,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,,,0,0,5,,1,3,0,,0,0,0,,,0,0,,108
38,14,37,,,0,0,5,21,,51,"1,397",27,,,24,0,11,811,0,1,,0,4,329,0,114,,89,1,0,1,8,,1,,,,,0,780,29,,,,5,3,616,,,1,309,138,,0,26,14,81,2,,,12,16,,0,55,"1,656",,,9,17,0,8,587,,0,,5,1,1,0,1,4,0,421,1,355,58,80,17,14,,20,"1,649",4,112,96,7,14,,,157,,,32,0,31,723,0,1,,,72,443,0,88,,0,4,0,2,0,,,2,26,,39,,61,0,240,1,,1,17,402,,3,1,2,589,,37,0,113,,1,0,2,30,179,"1,490",298,,,198,153,1,0,,0,2,14,0,0,4,,,123,79,0,,11,"1,313",114,0,0,,0,11,0,0,59,413,105,7,1,287,,38,0,0,123,640,,,0,5,200,,246,347,0,,0,1,497,,,4,0,,"20,294"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,538,1,,,0,0,0,11,,7,13,0,,,13,0,0,19,0,0,,0,0,1,0,4,,61,0,0,0,0,,0,,,,,0,27,1,,,,0,0,1,,,18,7,7,,0,1,0,33,0,,,0,1,,0,3,18,,,0,35,46,0,0,,0,,0,0,0,0,0,0,0,1,0,27,1,4,0,1,,1,13,0,3,5,0,1,,,2,,,0,0,0,42,0,0,,,1,6,0,1,,0,0,0,0,0,,,0,1,,15,,0,0,1,0,,0,0,9,,0,0,0,63,,3,0,52,,0,0,0,0,27,88,0,,,63,19,0,0,,0,0,0,0,0,0,,,2,0,0,,3,1,3,0,0,,0,2,0,0,7,3,25,0,0,1,,0,0,0,1,1,,,0,0,23,,22,11,0,,0,0,1,,,0,0,,"1,429"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,14,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,0,,,14,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,107,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,44,0,,0,0,0,,,0,0,,185
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,1,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,2,1,,,,3,0,0,,,0,0,0,,0,0,0,0,28,,,0,0,,0,0,2,,,0,0,2,0,0,,0,,0,0,0,0,0,19,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,,6,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,22,,0,,0,0,0,0,,0,0,0,,0,5,0,0,,0,0,0,,1,0,0,1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,8,0,0,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,14,0,,0,0,0,,,0,0,,119
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,5,0,1,,0,0,0,0,1,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,1,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,16,,,1,0,3,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,9,0,6,,,0,0,0,0,,0,0,0,5,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,10,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,10,0,0,18,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,,,0,0,0,,0,1,0,,0,0,0,,,0,0,,89
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,1,,,1,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,,0,0,15,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,18
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,4,,0,0,0,0,0,,0,,,,,0,4,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,1,2,0,,0,0,0,,,0,0,,11
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,25,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,17,0,,0,0,0,,,0,0,,44
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,2,1,,,,2,0,0,,,0,0,0,,0,0,1,0,10,,,0,0,,0,0,1,,,0,0,1,0,0,,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,2,,0,,0,0,0,0,,0,0,0,,0,4,0,0,,0,0,0,,1,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,9,0,,0,0,0,,,0,0,,47
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,"14,680",0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,83,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,"14,763"
0,0,1,,,0,0,0,0,,3,33,0,,,0,0,0,26,0,0,,0,0,0,0,1,,2,0,0,0,0,,0,,,,,0,27,0,,,,0,0,1,,,0,3,2,,0,0,0,1,0,,,0,0,,0,2,33,,,0,0,96,0,2,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,5,0,1,1,0,0,,,0,,,0,0,0,3,0,0,,,0,2,0,0,,0,0,0,0,0,,,0,0,,0,,4,7,0,0,,0,0,4,,0,0,0,6,,3,0,0,,0,0,0,0,0,8,0,,,255,0,0,0,,0,0,0,0,0,0,,,9,0,0,,0,5,0,0,0,,0,0,0,0,2,12,2,0,0,0,,0,0,0,0,0,,,0,0,4,,6,9,0,,0,0,6,,,0,0,,595
0,0,0,,,0,0,0,0,,1,1,0,,,0,0,0,4,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,2,0,,,,0,0,0,,,0,1,23,,0,0,0,0,0,,,0,0,,0,1,6,,,0,0,9,0,0,,0,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,1,0,0,,,0,5,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,1,,0,0,0,2,,7,0,0,,0,0,0,0,8,9,0,,,0,1,0,0,,0,0,0,0,0,0,,,0,0,0,,0,3,1,0,0,,0,0,0,0,7,1,0,0,0,6,,0,0,0,0,0,,,0,0,0,,3,7,0,,0,0,2,,,0,0,,117
1,0,0,,,0,0,0,0,,2,0,0,,,"5,041",0,0,0,0,0,,1,0,0,0,0,,0,0,0,0,0,,0,,,,,0,123,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,11,,,0,0,8,0,0,,0,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,0,0,0,2,0,0,2,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,8,0,0,0,,,0,0,,0,,0,0,0,0,,0,"1,167",0,,0,0,0,8,,0,0,"1,505",,0,0,0,0,0,0,0,,,0,0,0,0,,0,6,0,0,0,0,,,0,0,0,,0,0,258,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,1,0,,8,6,0,,0,0,1,,,0,0,,"8,166"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,368,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,11,0,0,,0,0,0,,,0,0,,379
232,0,0,,,0,0,0,1,,0,0,2,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,32,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,23,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,291
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,1,0,7,0,0,,0,0,0,0,15,0,0,,,0,,,0,0,0,18,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,1,0,,0,0,0,,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,3,0,0,0,0,9,0,0,0,,0,0,0,1,0,,,0,0,0,,1,1,0,,0,0,0,,,2,0,,60
0,0,3,,,0,0,0,0,,35,5,0,,,9,0,0,42,0,0,,0,0,3,0,21,,2,0,0,0,0,,0,,,,,0,101,1,,,,0,0,2,,,0,44,5,,0,0,0,5,0,,,7,0,,0,3,131,,,0,0,63,0,1,,0,,2,0,0,0,0,0,1,23,0,69,1,1,0,0,,1,16,1,4,2,0,2,,,2,,,0,0,47,4,0,0,,,148,5,0,0,,0,4,0,0,0,,,0,1,,7,,1,0,1,0,,0,1,12,,5,0,0,596,,4,0,20,,0,0,0,1,69,224,4,,,18,3,0,0,,0,1,0,0,0,0,,,38,0,0,,15,70,1,0,0,,0,2,0,0,6,14,1,0,0,5,,0,0,0,1,0,,,0,1,5,,625,80,0,,0,0,6,,,0,1,,"2,660"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,76,,,0,0,32,20,,0,22,38,,,0,0,17,0,0,0,,0,0,0,0,0,,16,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,89,0,,0,0,0,114,0,,,14,54,,0,0,402,,,0,22,159,0,24,,0,,0,0,0,0,0,0,0,73,0,108,0,64,14,0,,0,0,0,0,0,7,0,,,0,,,51,0,28,38,0,0,,,69,0,0,0,,0,0,0,0,0,,,0,0,,42,,0,0,488,0,,0,0,0,,0,0,0,0,,0,0,7,,0,0,0,0,0,272,0,,,253,348,0,0,,0,0,0,0,0,0,,,26,0,0,,0,0,0,0,0,,0,0,0,0,0,0,37,100,0,0,,0,0,0,46,10,,,0,0,225,,44,0,0,,0,0,0,,,73,0,,"3,522"
1,429,49,,,0,0,11,1,,10,43,0,,,219,0,2,170,0,2,,0,12,45,0,144,,51,3,0,0,4,,4,,,,,0,"1,226",46,,,,3,14,46,,,0,40,13,,0,77,211,335,20,,,2,12,,0,6,385,,,2,1,190,11,11,,0,,3,1,0,0,0,4,0,33,0,496,6,8,0,3,,4,0,0,21,22,0,3,,,21,,,0,0,3,116,0,0,,,8,12,0,87,,0,0,0,1,0,,,19,8,,188,,1,0,"1,000",0,,0,3,21,,1,1,1,"1,252",,4,0,146,,1,0,2,214,657,279,10,,,"1,161",14,2,0,,0,0,268,0,1,1,,,30,9,0,,3,171,180,0,0,,0,4,0,0,27,31,11,0,0,24,,8,0,0,392,4,,,0,1,163,,54,43,1,,0,2,4,,,0,0,,"11,124"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,8,14,0,,0,0,0,,,0,0,,26
0,0,0,,,0,0,3,0,,40,3,0,,,36,0,0,16,0,0,,0,10,0,0,948,,1,0,0,2,0,,0,,,,,0,"3,763",6,,,,1,0,0,,,0,1,3,,0,2,0,7,0,,,0,0,,0,2,85,,,0,0,22,0,0,,0,,1,0,0,0,0,1,0,2,0,106,84,5,0,1,,1,5,0,0,1,0,1,,,"2,483",,,0,0,0,1,0,0,,,1,1,0,0,,0,6,0,0,0,,,0,3,,0,,38,8,1,0,,0,48,2,,5,0,0,63,,2,0,22,,0,0,4,143,"1,006",2,1,,,4,4,0,0,,0,1,1,0,0,0,,,1,0,0,,1,14,20,0,0,,0,0,0,0,3,7,0,0,0,192,,0,0,0,1,1,,,0,1,2,,28,114,0,,0,0,135,,,0,0,,"9,529"
0,0,4,,,0,0,0,0,,7,5,0,,,98,0,0,0,0,0,,0,0,0,0,2,,0,0,0,0,0,,0,,,,,0,364,0,,,,0,0,0,,,1,0,0,,0,0,0,"2,356",0,,,0,0,,0,0,31,,,0,0,22,0,0,,0,,0,0,0,0,0,0,0,21,0,95,189,1,28,0,,18,5,0,2,0,0,0,,,3,,,0,0,0,155,0,0,,,0,0,0,0,,0,1,0,0,0,,,0,0,,0,,0,0,7,0,,0,4,3,,0,0,0,0,,0,13,39,,0,0,0,0,105,0,0,,,3,2,0,0,,0,53,0,0,0,0,,,0,0,0,,0,19,169,0,0,,0,19,0,0,0,11,518,0,0,3,,0,0,0,6,2,,,0,0,2,,10,47,0,,0,0,0,,,18,0,,"4,462"
0,0,0,,,0,0,0,8,,0,0,37,,,0,0,18,0,0,0,,0,0,0,0,0,,4,0,0,0,0,,0,,,,,0,9,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,2,0,,0,0,0,,,0,2,641,0,8,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,,,0,,,10,0,2,0,0,0,,,13,0,0,0,,0,0,0,0,0,,,0,0,,15,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,53,0,,,0,"1,050",0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,36,0,0,,0,0,0,0,8,,,0,0,212,,0,0,0,,0,0,0,,,0,0,,"2,126"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,7,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,56,0,0,0,0,0,0,11,0,,0,0,0,0,0,,,0,415,0,,0,0,0,,0,0,0,,,0,0,,489
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,0,0,,9,0,0,,,15,0,0,0,0,0,,0,0,0,0,0,,0,0,0,3,0,,0,,,,,0,"1,663",0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,12,,,0,0,5,0,0,,0,,0,0,0,0,0,0,0,0,0,14,49,0,0,0,,0,0,0,28,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,0,,,0,0,,0,,113,0,0,0,,0,14,0,,2,0,0,0,,0,0,12,,0,0,0,0,133,0,0,,,0,1,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,18,0,0,,0,0,0,0,0,0,0,0,0,94,,0,0,0,0,0,,,0,0,0,,3,74,0,,0,0,152,,,0,0,,"2,414"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
